Date	Time		Port 1_Voltage (V)	Port 1_Current (A)	Port 1_Resistance (Ohms)	Port 2_Voltage (V)	Port 2_Current (A)	Port 2_Resistance (Ohms)	Port 3_Voltage (V)	Port 3_Current (A)	Port 3_Resistance (Ohms)	Port 4_Voltage (V)	Port 4_Current (A)	Port 4_Resistance (Ohms)	TC1 (deg C)	TC2 (deg C)	TC3 (deg C)	TC4 (deg C)	TC5 (deg C)	TC6 (deg C)	TC7 (deg C)	TC8 (deg C)
4/7/2015	4:20:13 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:14 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:15 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:16 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:17 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:18 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:19 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:20 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:21 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:22 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:23 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:24 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:25 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:26 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:27 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:28 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:29 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:30 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:31 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:32 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:33 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:34 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:35 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:36 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:37 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:38 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:39 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:20:40 PM	16:20	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:22:56 PM	16:22	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.35E-07	7.39E+09	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:22:57 PM	16:22	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.35E-07	7.39E+09	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:22:58 PM	16:22	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.35E-07	7.39E+09	1.75E-02	9.99E-01	1.75E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:22:59 PM	16:22	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.41E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:00 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.41E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:01 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.41E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:02 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.41E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:03 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.27E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:04 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.27E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:05 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.27E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:06 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.42E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:07 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.42E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:08 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.42E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:09 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.39E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:10 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.39E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:11 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.39E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:12 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.39E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:13 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.52E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:14 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.52E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:15 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.52E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:16 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.51E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:17 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.51E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:18 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.51E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:19 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.51E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:23:20 PM	16:23	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.34E-07	7.43E+09	1.76E-02	9.99E-01	1.76E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:30 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.56E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:31 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.56E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:32 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.56E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:33 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.63E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:34 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.63E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:35 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.63E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:36 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.63E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:37 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.52E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:38 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.52E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:39 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.52E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:40 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.55E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:41 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.55E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:42 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.55E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:43 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.55E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:44 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.58E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:45 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.58E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:46 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.58E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:47 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.61E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:48 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.61E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:49 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.61E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:50 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.61E+09	1.85E-02	9.99E-01	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:51 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.60E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:52 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.60E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:53 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.60E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:24:54 PM	16:24	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.31E-07	7.63E+09	1.85E-02	9.99E-01	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:27 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.70E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:28 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.70E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:29 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.70E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:30 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.70E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:31 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.68E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:32 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.68E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:33 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.68E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:34 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.67E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:35 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.67E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:36 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.67E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:37 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.67E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:38 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.69E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:39 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.69E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:40 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.69E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:41 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.74E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:42 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.74E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:43 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.74E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:44 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.77E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:45 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.77E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:46 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.77E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:47 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.77E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:48 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.71E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:26:49 PM	16:26	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.30E-07	7.71E+09	1.85E-02	1.00E+00	1.85E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:08 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.16E+09	2.10E+00	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:09 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.16E+09	2.10E+00	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:10 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.14E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:11 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.14E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:12 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.14E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:13 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.16E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:14 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.16E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:15 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.16E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:16 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.17E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:17 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.17E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:19 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.17E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	4:57:20 PM	16:57	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.23E-07	8.17E+09	1.90E-02	1.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
